subject_code,research_site_name,species_common_name,sex,age,housing_name,behavior_name,diet_name,measurement_name,measurement_value,measurement_date,measurement_user_date
Ye-Ch-160,Emory NPRC,Chimpanzee,Male,7.25,Inside,Social,Chow,Body Weight,34.5,1997-04-16T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-223,Emory NPRC,Chimpanzee,Female,6.5,Inside,Social,Chow,Body Weight,34.5,1998-05-27T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-212,Emory NPRC,Chimpanzee,Female,7,Inside,Social,Chow,Body Weight,34.5,1997-01-16T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-192,Emory NPRC,Chimpanzee,Male,6.5,Inside,Social,Chow,Body Weight,34.5,1999-09-30T17:00:00.000Z,1999-09-30T17:00:00.000Z
Al-Ch-7,Alamogordo Primate Facility,Chimpanzee,Female,5.25,Mixed,Social,Chow,Body Weight,34.5,1979-03-13T06:00:00.000Z,2008-10-03T17:28:17.000Z
Al-Ch-99,Alamogordo Primate Facility,Chimpanzee,Female,7.75,Mixed,Social,Chow,Body Weight,34.5,1998-10-26T06:00:00.000Z,2011-08-29T22:43:03.000Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,6.25,Inside,Social,Chow,Body Weight,34.5,1991-05-09T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-162,Emory NPRC,Chimpanzee,Male,7,Inside,Social,Chow,Body Weight,34.5,1997-04-16T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-115,Emory NPRC,Chimpanzee,Male,7,Inside,Social,Chow,Body Weight,34.5,1993-03-02T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-146,Emory NPRC,Chimpanzee,Female,6.75,Inside,Social,Chow,Body Weight,34.5,1989-02-13T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-100,Alamogordo Primate Facility,Chimpanzee,Male,6.75,Mixed,Social,Chow,Body Weight,34.5,1998-04-07T05:00:00.000Z,2011-08-29T22:43:04.000Z
Ye-Ch-146,Emory NPRC,Chimpanzee,Female,6.75,Inside,Social,Chow,Body Weight,34.5,1989-01-12T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-146,Emory NPRC,Chimpanzee,Female,6.5,Inside,Social,Chow,Body Weight,34.5,1988-12-16T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-146,Emory NPRC,Chimpanzee,Female,6.5,Inside,Social,Chow,Body Weight,34.5,1988-11-29T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-41,Alamogordo Primate Facility,Chimpanzee,Female,10.5,Mixed,Social,Chow,Body Weight,34.47,1978-09-03T12:00:00.000Z,2021-03-05T17:44:44.854Z
Al-Ch-78,Alamogordo Primate Facility,Chimpanzee,Female,5.75,Mixed,Social,Chow,Body Weight,34.42,1995-04-05T12:00:00.000Z,2021-03-25T12:05:51.285Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,7.25,Mixed,Social,Chow,Body Weight,34.4,1985-03-22T06:00:00.000Z,2008-10-03T17:28:23.000Z
Al-Ch-79,Alamogordo Primate Facility,Chimpanzee,Female,7,Mixed,Social,Chow,Body Weight,34.4,1997-06-18T12:00:00.000Z,2021-03-11T22:02:06.952Z
Al-Ch-73,Alamogordo Primate Facility,Chimpanzee,Female,6.25,Mixed,Social,Chow,Body Weight,34.4,1994-05-12T05:00:00.000Z,2012-09-14T22:21:59.000Z
Al-Ch-78,Alamogordo Primate Facility,Chimpanzee,Female,6,Mixed,Social,Chow,Body Weight,34.32,1995-04-26T12:00:00.000Z,2021-03-25T12:05:51.317Z
Ye-Ch-12,Emory NPRC,Chimpanzee,Female,9.75,Inside,Social,Chow,Body Weight,34.3,1970-05-20T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-47,Alamogordo Primate Facility,Chimpanzee,Male,8.5,Mixed,Social,Chow,Body Weight,34.3,1993-08-06T05:00:00.000Z,2012-02-10T22:47:05.000Z
Al-Ch-24,Alamogordo Primate Facility,Chimpanzee,Male,7.5,Mixed,Social,Chow,Body Weight,34.3,1988-12-27T06:00:00.000Z,2008-10-03T17:28:31.000Z
Al-Ch-58,Alamogordo Primate Facility,Chimpanzee,Female,7,Mixed,Social,Chow,Body Weight,34.3,1993-04-14T05:00:00.000Z,2012-02-29T20:16:00.000Z
Al-Ch-93,Alamogordo Primate Facility,Chimpanzee,Female,9.5,Mixed,Social,Chow,Body Weight,34.3,1993-08-11T05:00:00.000Z,2011-08-29T22:43:00.000Z
Ye-Ch-101,Emory NPRC,Chimpanzee,Male,6.5,Inside,Social,Chow,Body Weight,34.2,1989-12-16T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-12,Emory NPRC,Chimpanzee,Female,7.25,Inside,Social,Chow,Body Weight,34.2,1967-10-31T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-67,Alamogordo Primate Facility,Chimpanzee,Female,6.75,Mixed,Social,Chow,Body Weight,34.2,1993-11-02T06:00:00.000Z,2012-04-11T20:27:24.000Z
Al-Ch-44,Alamogordo Primate Facility,Chimpanzee,Male,7.5,Mixed,Social,Chow,Body Weight,34.2,1992-02-01T06:00:00.000Z,2011-11-08T19:55:00.000Z
Al-Ch-78,Alamogordo Primate Facility,Chimpanzee,Female,6.25,Mixed,Social,Chow,Body Weight,34.2,1995-08-16T12:00:00.000Z,2021-03-25T12:05:51.412Z
Al-Ch-33,Alamogordo Primate Facility,Chimpanzee,Female,6.75,Mixed,Social,Chow,Body Weight,34.1,1989-12-14T06:00:00.000Z,2008-10-03T17:28:40.000Z
Al-Ch-75,Alamogordo Primate Facility,Chimpanzee,Male,5.25,Mixed,Social,Chow,Body Weight,34.1,1994-02-09T06:00:00.000Z,2013-02-25T22:23:02.000Z
Al-Ch-73,Alamogordo Primate Facility,Chimpanzee,Female,7,Mixed,Social,Chow,Body Weight,34.1,1995-01-11T06:00:00.000Z,2012-09-14T22:21:59.000Z
Ye-Ch-21,Emory NPRC,Chimpanzee,Male,9.5,Inside,Social,Chow,Body Weight,34.1,1977-04-08T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-75,Alamogordo Primate Facility,Chimpanzee,Male,6.25,Mixed,Social,Chow,Body Weight,34.1,1995-02-09T06:00:00.000Z,2013-02-25T22:23:02.000Z
Al-Ch-78,Alamogordo Primate Facility,Chimpanzee,Female,6,Mixed,Social,Chow,Body Weight,34.08,1995-05-03T12:00:00.000Z,2021-03-25T12:05:51.349Z
Hv-Ch-5,Henry Vilas Zoo,Chimpanzee,Male,6.25,Mixed,Social,Chow,Body Weight,34.02,1996-03-06T12:00:00.000Z,2023-11-03T15:31:28.856Z
Ye-Ch-153,Emory NPRC,Chimpanzee,Female,8.75,Inside,Social,Chow,Body Weight,34,1992-12-30T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-106,Emory NPRC,Chimpanzee,Male,7.5,Inside,Social,Chow,Body Weight,34,1992-03-13T18:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-103,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,6,Outside,Social,Other,Body Weight,34,1997-01-02T06:00:00.000Z,2009-01-21T22:16:41.000Z
Tx-Ch-66,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,6,Outside,Social,Other,Body Weight,34,1991-03-26T06:00:00.000Z,2009-01-21T21:28:29.000Z
Tx-Ch-53,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,7.25,Outside,Social,Other,Body Weight,34,1990-04-03T05:00:00.000Z,2008-10-02T19:36:03.000Z
Al-Ch-13,Alamogordo Primate Facility,Chimpanzee,Male,5.25,Mixed,Social,Chow,Body Weight,34,1980-07-01T05:00:00.000Z,2008-10-03T17:28:22.000Z
Tx-Ch-74,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,4.75,Outside,Social,Other,Body Weight,34,1992-01-21T06:00:00.000Z,2009-01-21T21:39:28.000Z
Ye-Ch-68,Emory NPRC,Chimpanzee,Female,10.5,Inside,Social,Chow,Body Weight,34,1982-12-08T18:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-75,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,5.25,Outside,Social,Other,Body Weight,34,1993-01-19T06:00:00.000Z,2009-01-21T21:39:31.000Z
Tx-Ch-45,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,5.75,Outside,Social,Other,Body Weight,34,1984-03-08T06:00:00.000Z,2008-09-30T18:52:11.000Z
Tx-Ch-64,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,6.25,Outside,Social,Other,Body Weight,34,1991-02-12T06:00:00.000Z,2009-01-21T21:28:22.000Z
Ye-Ch-163,Emory NPRC,Chimpanzee,Female,5,Inside,Social,Chow,Body Weight,34,1990-07-16T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-186,Emory NPRC,Chimpanzee,Female,6.75,Inside,Social,Chow,Body Weight,34,1995-05-31T12:00:00.000Z,2020-11-10T05:06:55.779Z
Hv-Ch-5,Henry Vilas Zoo,Chimpanzee,Male,6,Mixed,Social,Chow,Body Weight,34,1995-11-21T12:00:00.000Z,2023-11-03T15:31:29.113Z
Ye-Ch-12,Emory NPRC,Chimpanzee,Female,11.5,Inside,Social,Chow,Body Weight,34,1972-02-20T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-131,Emory NPRC,Chimpanzee,Male,5.75,Inside,Social,Chow,Body Weight,34,1993-07-16T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-108,Emory NPRC,Chimpanzee,Male,6.75,Inside,Unknown,Chow,Body Weight,34,1991-07-28T17:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-87,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,5.75,Outside,Social,Other,Body Weight,34,1995-05-23T05:00:00.000Z,2009-01-21T22:07:33.000Z
Tx-Ch-30,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,8.75,Outside,Social,Other,Body Weight,34,1978-11-27T06:00:00.000Z,2008-09-23T21:53:18.000Z
Tx-Ch-89,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,7,Outside,Social,Other,Body Weight,34,1997-03-12T06:00:00.000Z,2009-01-21T22:07:37.000Z
Tx-Ch-123,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,6.75,Outside,Social,Other,Body Weight,34,2000-01-13T06:00:00.000Z,2009-01-21T22:23:52.000Z
Ye-Ch-29,Emory NPRC,Chimpanzee,Male,8.75,Inside,Social,Chow,Body Weight,34,1980-01-08T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-161,Emory NPRC,Chimpanzee,Female,4.75,Inside,Social,Chow,Body Weight,34,1990-01-15T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-112,Emory NPRC,Chimpanzee,Male,5.5,Inside,Social,Chow,Body Weight,34,1991-09-24T17:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-110,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,6.25,Outside,Social,Other,Body Weight,34,1998-04-14T05:00:00.000Z,2009-01-21T22:18:32.000Z
Tx-Ch-97,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,6.5,Outside,Social,Other,Body Weight,34,1996-12-04T06:00:00.000Z,2009-01-21T22:10:36.000Z
Tx-Ch-98,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,7,Outside,Social,Other,Body Weight,34,1997-08-20T05:00:00.000Z,2009-01-21T22:10:39.000Z
Al-Ch-21,Alamogordo Primate Facility,Chimpanzee,Female,10,Mixed,Social,Chow,Body Weight,34,1989-08-25T05:00:00.000Z,2008-10-03T17:28:28.000Z
Ye-Ch-211,Emory NPRC,Chimpanzee,Male,7,Inside,Social,Chow,Body Weight,34,2004-01-12T12:00:00.000Z,2023-03-26T22:39:58.945Z
Tx-Ch-106,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,11,Outside,Social,Other,Body Weight,34,2002-05-08T05:00:00.000Z,2009-01-21T22:18:26.000Z
Tx-Ch-106,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,9.25,Outside,Social,Other,Body Weight,34,2000-08-23T05:00:00.000Z,2009-01-21T22:18:26.000Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,6.25,Inside,Social,Chow,Body Weight,34,1991-06-13T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-223,Emory NPRC,Chimpanzee,Female,7.25,Inside,Social,Chow,Body Weight,34,1998-12-08T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-86,Alamogordo Primate Facility,Chimpanzee,Female,7.25,Mixed,Social,Chow,Body Weight,33.9,1995-04-20T05:00:00.000Z,2011-08-29T22:42:58.000Z
Al-Ch-47,Alamogordo Primate Facility,Chimpanzee,Male,3.25,Mixed,Social,Chow,Body Weight,33.9,1988-04-12T12:00:00.000Z,2021-03-05T17:44:34.182Z
Ye-Ch-166,Emory NPRC,Chimpanzee,Male,6.75,Inside,Social,Chow,Body Weight,33.9,1997-06-25T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-11,Emory NPRC,Chimpanzee,Female,6.75,Inside,Social,Chow,Body Weight,33.8,1966-10-14T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-71,Alamogordo Primate Facility,Chimpanzee,Male,6.25,Mixed,Social,Chow,Body Weight,33.8,1994-03-16T12:00:00.000Z,2021-03-11T22:02:00.895Z
Ye-Ch-13,Emory NPRC,Chimpanzee,Female,12,Inside,Social,Chow,Body Weight,33.8,1972-08-08T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-83,Alamogordo Primate Facility,Chimpanzee,Female,7,Mixed,Social,Chow,Body Weight,33.8,1999-04-06T12:00:00.000Z,2021-03-11T22:02:32.880Z
Ye-Ch-202,Emory NPRC,Chimpanzee,Male,8.25,Inside,Social,Chow,Body Weight,33.75,1997-06-17T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-78,Alamogordo Primate Facility,Chimpanzee,Female,6,Mixed,Social,Chow,Body Weight,33.74,1995-05-24T12:00:00.000Z,2021-03-25T12:05:51.381Z
Ye-Ch-13,Emory NPRC,Chimpanzee,Female,8,Inside,Social,Chow,Body Weight,33.7,1968-07-24T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-153,Emory NPRC,Chimpanzee,Female,8.5,Inside,Social,Chow,Body Weight,33.5,1992-10-08T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-35,Emory NPRC,Chimpanzee,Male,17.5,Inside,Social,Chow,Body Weight,33.5,1989-10-26T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-223,Emory NPRC,Chimpanzee,Female,6.5,Inside,Social,Chow,Body Weight,33.5,1998-04-22T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-89,Alamogordo Primate Facility,Chimpanzee,Female,6,Mixed,Social,Chow,Body Weight,33.5,2004-04-01T06:00:00.000Z,2008-04-07T16:19:16.000Z
Al-Ch-17,Alamogordo Primate Facility,Chimpanzee,Female,6.75,Mixed,Social,Chow,Body Weight,33.5,1984-12-20T06:00:00.000Z,2008-10-03T17:28:24.000Z
Ye-Ch-165,Emory NPRC,Chimpanzee,Female,4.5,Inside,Social,Chow,Body Weight,33.5,1990-01-15T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-158,Emory NPRC,Chimpanzee,Female,6,Inside,Social,Chow,Body Weight,33.5,1990-11-29T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-59,Emory NPRC,Chimpanzee,Male,7.5,Inside,Social,Chow,Body Weight,33.5,1985-04-11T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-48,Alamogordo Primate Facility,Chimpanzee,Male,6.25,Mixed,Social,Chow,Body Weight,33.5,1991-06-18T05:00:00.000Z,2011-12-09T18:33:45.000Z
Ye-Ch-131,Emory NPRC,Chimpanzee,Male,5.25,Inside,Social,Chow,Body Weight,33.5,1993-03-03T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-119,Emory NPRC,Chimpanzee,Male,6,Inside,Social,Chow,Body Weight,33.5,1992-09-11T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-7,Alamogordo Primate Facility,Chimpanzee,Female,5.25,Mixed,Social,Chow,Body Weight,33.5,1979-05-16T05:00:00.000Z,2008-10-03T17:28:17.000Z
Ye-Ch-186,Emory NPRC,Chimpanzee,Female,7,Inside,Social,Chow,Body Weight,33.43,1995-06-28T12:00:00.000Z,2020-11-10T05:06:55.752Z
Al-Ch-9,Alamogordo Primate Facility,Chimpanzee,Female,7.75,Mixed,Social,Chow,Body Weight,33.4,1983-03-21T06:00:00.000Z,2008-10-03T17:28:19.000Z
Al-Ch-56,Alamogordo Primate Facility,Chimpanzee,Female,7.25,Mixed,Social,Chow,Body Weight,33.4,1993-08-12T05:00:00.000Z,2012-02-23T21:34:01.000Z
Al-Ch-45,Alamogordo Primate Facility,Chimpanzee,Male,7.75,Mixed,Social,Chow,Body Weight,33.3,1992-08-27T05:00:00.000Z,2011-11-03T17:46:40.000Z
Ye-Ch-50,Emory NPRC,Chimpanzee,Female,10.75,Inside,Social,Chow,Body Weight,33.3,1981-01-13T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-48,Alamogordo Primate Facility,Chimpanzee,Male,6,Mixed,Social,Chow,Body Weight,33.3,1991-03-18T06:00:00.000Z,2011-12-09T18:33:45.000Z
Ye-Ch-44,Emory NPRC,Chimpanzee,Male,7.75,Inside,Social,Chow,Body Weight,33.3,1983-06-08T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-53,Alamogordo Primate Facility,Chimpanzee,Female,7.75,Mixed,Social,Chow,Body Weight,33.3,1993-08-19T05:00:00.000Z,2012-02-23T18:00:07.000Z
Al-Ch-62,Alamogordo Primate Facility,Chimpanzee,Male,6.5,Mixed,Social,Chow,Body Weight,33.3,1993-02-10T06:00:00.000Z,2012-03-06T22:22:52.000Z
Al-Ch-78,Alamogordo Primate Facility,Chimpanzee,Female,5.75,Mixed,Social,Chow,Body Weight,33.28,1995-03-29T12:00:00.000Z,2021-03-25T12:05:51.254Z
Ye-Ch-39,Emory NPRC,Chimpanzee,Male,6.25,Inside,Social,Chow,Body Weight,33.2,1979-11-05T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-86,Alamogordo Primate Facility,Chimpanzee,Female,7.25,Mixed,Social,Chow,Body Weight,33.2,1995-05-10T05:00:00.000Z,2011-08-29T22:42:58.000Z
Ye-Ch-215,Emory NPRC,Chimpanzee,Female,6.75,Inside,Social,Chow,Body Weight,33.12,1997-03-12T12:00:00.000Z,2020-11-10T05:06:55.128Z
Al-Ch-58,Alamogordo Primate Facility,Chimpanzee,Female,6.5,Mixed,Social,Chow,Body Weight,33.1,1992-11-10T06:00:00.000Z,2012-02-29T20:16:00.000Z
Al-Ch-31,Alamogordo Primate Facility,Chimpanzee,Female,7.25,Mixed,Social,Chow,Body Weight,33.1,1990-03-23T06:00:00.000Z,2008-10-03T17:28:38.000Z
Al-Ch-25,Alamogordo Primate Facility,Chimpanzee,Female,8,Mixed,Social,Chow,Body Weight,33.1,1989-06-29T05:00:00.000Z,2008-10-03T17:28:32.000Z
Ye-Ch-86,Emory NPRC,Chimpanzee,Female,32.25,Inside,Social,Chow,Body Weight,33,1995-04-19T17:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-34,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,7.5,Outside,Social,Other,Body Weight,33,1981-09-25T05:00:00.000Z,2008-09-25T18:42:43.000Z
Tx-Ch-44,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,6,Outside,Social,Other,Body Weight,33,1984-03-08T06:00:00.000Z,2008-09-30T18:52:09.000Z
Tx-Ch-44,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,6.25,Outside,Social,Other,Body Weight,33,1984-05-04T05:00:00.000Z,2008-09-30T18:52:09.000Z
Tx-Ch-46,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,6.75,Outside,Social,Other,Body Weight,33,1985-02-20T06:00:00.000Z,2008-10-01T21:30:44.000Z
Al-Ch-21,Alamogordo Primate Facility,Chimpanzee,Female,9.25,Mixed,Social,Chow,Body Weight,33,1988-09-19T05:00:00.000Z,2008-10-03T17:28:28.000Z
Tx-Ch-61,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,5.5,Outside,Social,Other,Body Weight,33,1990-04-18T05:00:00.000Z,2008-10-06T21:46:03.000Z
Tx-Ch-62,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,6.75,Outside,Social,Other,Body Weight,33,1991-08-07T05:00:00.000Z,2008-10-06T21:46:10.000Z
Tx-Ch-65,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,5.25,Outside,Social,Other,Body Weight,33,1990-03-22T06:00:00.000Z,2009-01-21T21:28:25.000Z
Tx-Ch-72,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,6,Outside,Social,Other,Body Weight,33,1993-01-19T06:00:00.000Z,2009-01-21T21:30:30.000Z
Tx-Ch-77,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,6.75,Outside,Social,Other,Body Weight,33,1994-11-01T06:00:00.000Z,2009-01-21T21:41:53.000Z
Tx-Ch-79,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,5.75,Outside,Social,Other,Body Weight,33,1994-03-08T06:00:00.000Z,2009-01-21T21:41:59.000Z
Tx-Ch-84,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,6.75,Outside,Social,Other,Body Weight,33,1995-09-27T05:00:00.000Z,2009-01-21T21:53:13.000Z
Tx-Ch-85,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,6.75,Outside,Social,Other,Body Weight,33,1996-01-02T06:00:00.000Z,2009-01-21T22:07:30.000Z
Tx-Ch-88,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,6,Outside,Social,Other,Body Weight,33,1995-09-27T05:00:00.000Z,2009-01-21T22:07:35.000Z
Tx-Ch-90,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,7,Outside,Social,Other,Body Weight,33,1997-03-12T06:00:00.000Z,2009-01-21T22:10:31.000Z
Tx-Ch-92,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,6.25,Outside,Social,Other,Body Weight,33,1996-07-17T05:00:00.000Z,2009-01-21T22:10:34.000Z
Tx-Ch-100,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,7,Outside,Social,Other,Body Weight,33,1997-10-01T05:00:00.000Z,2009-01-21T22:16:34.000Z
Tx-Ch-102,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,5.75,Outside,Social,Other,Body Weight,33,1996-08-21T05:00:00.000Z,2009-01-21T22:16:38.000Z
Tx-Ch-105,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,6.25,Outside,Social,Other,Body Weight,33,1997-06-12T05:00:00.000Z,2009-01-21T22:18:24.000Z
Tx-Ch-106,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,10,Outside,Social,Other,Body Weight,33,2001-05-23T05:00:00.000Z,2009-01-21T22:18:26.000Z
Tx-Ch-128,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,7.5,Outside,Social,Other,Body Weight,33,2003-04-01T06:00:00.000Z,2009-01-21T22:26:27.000Z
Al-Ch-58,Alamogordo Primate Facility,Chimpanzee,Female,6.5,Mixed,Social,Chow,Body Weight,33,1992-12-29T06:00:00.000Z,2012-02-29T20:16:00.000Z
Al-Ch-65,Alamogordo Primate Facility,Chimpanzee,Female,7.75,Mixed,Social,Chow,Body Weight,33,1994-05-03T05:00:00.000Z,2012-03-23T21:23:47.000Z
Al-Ch-75,Alamogordo Primate Facility,Chimpanzee,Male,6.25,Mixed,Social,Chow,Body Weight,33,1995-02-21T06:00:00.000Z,2013-02-25T22:23:02.000Z
Ye-Ch-104,Emory NPRC,Chimpanzee,Male,7.25,Inside,Social,Chow,Body Weight,33,1991-12-20T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-106,Emory NPRC,Chimpanzee,Male,7.25,Inside,Social,Chow,Body Weight,33,1991-12-20T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-108,Emory NPRC,Chimpanzee,Male,6.5,Inside,Unknown,Chow,Body Weight,33,1991-04-29T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-108,Emory NPRC,Chimpanzee,Male,6.5,Inside,Unknown,Chow,Body Weight,33,1991-05-29T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-115,Emory NPRC,Chimpanzee,Male,6.75,Inside,Social,Chow,Body Weight,33,1993-01-06T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-158,Emory NPRC,Chimpanzee,Female,6.25,Inside,Social,Chow,Body Weight,33,1991-03-28T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-167,Emory NPRC,Chimpanzee,Female,5.25,Inside,Social,Chow,Body Weight,33,1991-06-01T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-169,Emory NPRC,Chimpanzee,Female,6,Inside,Social,Chow,Body Weight,33,1992-05-27T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-190,Emory NPRC,Chimpanzee,Male,5.5,Inside,Social,Chow,Body Weight,33,1998-10-30T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-190,Emory NPRC,Chimpanzee,Male,5.75,Inside,Social,Chow,Body Weight,33,1998-12-30T18:00:00.000Z,1999-06-01T05:00:00.000Z
Hv-Ch-4,Henry Vilas Zoo,Chimpanzee,Female,5.5,Mixed,Social,Chow,Body Weight,32.9,1995-11-21T12:00:00.000Z,2023-11-03T15:32:08.222Z
Ye-Ch-62,Emory NPRC,Chimpanzee,Female,8.5,Inside,Social,Chow,Body Weight,32.8,1980-06-03T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-69,Alamogordo Primate Facility,Chimpanzee,Female,6.5,Mixed,Social,Chow,Body Weight,32.8,1994-01-20T06:00:00.000Z,2012-09-14T23:10:41.000Z
Al-Ch-24,Alamogordo Primate Facility,Chimpanzee,Male,7.5,Mixed,Social,Chow,Body Weight,32.8,1988-11-10T06:00:00.000Z,2008-10-03T17:28:31.000Z
Al-Ch-44,Alamogordo Primate Facility,Chimpanzee,Male,6.5,Mixed,Social,Chow,Body Weight,32.8,1991-01-25T06:00:00.000Z,2011-11-08T19:55:00.000Z
Ye-Ch-101,Emory NPRC,Chimpanzee,Male,6,Inside,Social,Chow,Body Weight,32.7,1989-06-22T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-68,Emory NPRC,Chimpanzee,Female,9.5,Inside,Social,Chow,Body Weight,32.7,1981-12-08T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-66,Alamogordo Primate Facility,Chimpanzee,Male,7.25,Mixed,Social,Chow,Body Weight,32.7,1994-01-03T06:00:00.000Z,2012-04-11T20:27:17.000Z
Ye-Ch-101,Emory NPRC,Chimpanzee,Male,6,Inside,Social,Chow,Body Weight,32.7,1989-07-03T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-31,Emory NPRC,Chimpanzee,Male,8,Inside,Social,Chow,Body Weight,32.7,1979-05-15T17:00:00.000Z,1999-06-01T05:00:00.000Z
